0.0000000,0.0000000,0.0000000,0.0000002,0.0000000,-0.0000000,0.1501187,-0.5093733,-0.1031591,-0.0744290,-0.0000000,-0.0000000,-0.0452655,0.4840889,-0.0762771,0.3010381,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,0.1952577,0.5278373,-0.0598403,-0.1300155,-0.0000000,-0.0000000,0.0321752,-0.2438452,0.0412071,0.1730388,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,0.4189789,-0.0067868,-0.1032989,-0.2210181,-0.0283702,0.0270057,-0.6546708,-0.1764809,0.0956446,1.1802357,-0.1847643,0.3867069,-0.0000000,-0.0000000,-0.0000000,-0.3519900,-0.0684237,2.0551395,-0.5562097,0.1436128,0.6023501,-0.6358950,-0.0000000,-0.0000000,0.1289509,-0.3153363,-0.2786290,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.1301387,0.0609660,-2.0838523,-0.5081852,0.0620234,-0.6102903,-0.4816585,-0.0000000,-0.0000000,0.0424539,0.0584375,0.1847685,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000
-0.5515783,0.0088449,-0.0377399,0.0017630,-0.0072148,0.0010660,0.1472034,-0.5050330,-0.1044258,-0.0723263,-0.0000000,-0.0000000,-0.0457858,0.4866295,-0.0754194,0.3011115,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,0.1959165,0.5355335,-0.0599357,-0.1329531,-0.0000000,-0.0000000,0.0315670,-0.2455986,0.0400769,0.1737687,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,0.4185788,-0.0053412,-0.1046377,-0.2206969,-0.0262037,0.0282104,-0.6576658,-0.1760916,0.0950479,1.1784476,-0.1888766,0.3885632,-0.0000000,-0.0000000,-0.0000000,-0.3515760,-0.0697936,2.0528414,-0.5570143,0.1395721,0.6035376,-0.6548405,-0.0000000,-0.0000000,0.1151193,-0.3059869,-0.2820988,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.1297830,0.0613877,-2.0844157,-0.5218239,0.0721168,-0.6082519,-0.4853220,-0.0000000,-0.0000000,0.0404755,0.0998192,0.1910363,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000
-0.5888954,0.0233444,0.0795107,0.0023679,-0.0063278,0.0006030,0.1439082,-0.5020401,-0.1055682,-0.0708050,-0.0000000,-0.0000000,-0.0461460,0.4896640,-0.0743147,0.3016339,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,0.1953982,0.5426893,-0.0595805,-0.1351306,-0.0000000,-0.0000000,0.0306832,-0.2481630,0.0375374,0.1744458,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,0.4178098,-0.0032928,-0.1045690,-0.2210370,-0.0244744,0.0272460,-0.6601869,-0.1749376,0.0937410,1.1767391,-0.1931464,0.3903919,-0.0000000,-0.0000000,-0.0000000,-0.3489645,-0.0714563,2.0514994,-0.5546990,0.1340054,0.6070598,-0.6659949,-0.0000000,-0.0000000,0.0991690,-0.2978724,-0.2855942,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.1311188,0.0613743,-2.0841446,-0.5319464,0.0846679,-0.6060462,-0.4871825,-0.0000000,-0.0000000,0.0383841,0.1290674,0.1986393,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000
-1.1222293,-0.4598169,-1.1075199,-0.0081609,0.0003733,-0.0011464,0.1552457,-0.5085174,-0.1032746,-0.0745067,-0.0000000,-0.0000000,-0.0436550,0.4929761,-0.0774028,0.3017271,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,0.2055873,0.5410883,-0.0618912,-0.1371755,-0.0000000,-0.0000000,0.0310494,-0.2470204,0.0388309,0.1746539,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,0.4212801,-0.0047968,-0.1026154,-0.2158051,-0.0274862,0.0245045,-0.6634282,-0.1725937,0.0914783,1.1768899,-0.1959398,0.3910787,-0.0000000,-0.0000000,-0.0000000,-0.3481903,-0.0726215,2.0515163,-0.5487196,0.1277401,0.6097839,-0.6702414,-0.0000000,-0.0000000,0.0866517,-0.2801318,-0.2848479,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.1349668,0.0617715,-2.0855560,-0.5354950,0.0908798,-0.6042688,-0.4864337,-0.0000000,-0.0000000,0.0349649,0.1628419,0.2004192,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000
-0.5939839,0.0013923,0.2067492,0.0013397,-0.0047373,0.0003280,0.1530300,-0.5056692,-0.1041229,-0.0734642,-0.0000000,-0.0000000,-0.0434243,0.4946099,-0.0767042,0.3016269,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,0.2054988,0.5452236,-0.0616431,-0.1387908,-0.0000000,-0.0000000,0.0308992,-0.2479844,0.0367595,0.1745619,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,0.4219895,-0.0041667,-0.1028825,-0.2181326,-0.0269897,0.0240855,-0.6632604,-0.1691021,0.0879860,1.1746200,-0.1985394,0.3904000,-0.0000000,-0.0000000,-0.0000000,-0.3466752,-0.0746152,2.0509920,-0.5409794,0.1230664,0.6148631,-0.6676984,-0.0000000,-0.0000000,0.0772403,-0.2648226,-0.2783936,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.1353650,0.0621168,-2.0870380,-0.5353186,0.0980834,-0.6051371,-0.4841072,-0.0000000,-0.0000000,0.0329112,0.1691457,0.1984364,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000
-0.5172391,-0.0271270,0.2819044,0.0021502,-0.0043247,0.0006143,0.1499977,-0.5033464,-0.1054224,-0.0723167,-0.0000000,-0.0000000,-0.0431269,0.4964562,-0.0765129,0.3017931,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,0.2041996,0.5499041,-0.0615557,-0.1400663,-0.0000000,-0.0000000,0.0312343,-0.2489490,0.0363124,0.1741322,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,0.4220610,-0.0037210,-0.1032987,-0.2213656,-0.0266382,0.0229200,-0.6619610,-0.1662697,0.0847356,1.1723719,-0.1996656,0.3882214,-0.0000000,-0.0000000,-0.0000000,-0.3461283,-0.0767768,2.0526006,-0.5298628,0.1155943,0.6174375,-0.6626264,-0.0000000,-0.0000000,0.0772036,-0.2519400,-0.2699819,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.1361749,0.0633455,-2.0888216,-0.5317469,0.1032830,-0.6062734,-0.4788346,-0.0000000,-0.0000000,0.0316520,0.1737908,0.1913216,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000
-0.4397600,0.0373261,0.5864295,0.0044801,-0.0045673,0.0005325,0.1435754,-0.4980686,-0.1072517,-0.0698914,-0.0000000,-0.0000000,-0.0433673,0.4965239,-0.0745330,0.3016873,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,0.2001598,0.5557789,-0.0606359,-0.1410092,-0.0000000,-0.0000000,0.0316127,-0.2509857,0.0353120,0.1741551,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,0.4215300,-0.0037636,-0.1040975,-0.2274487,-0.0263631,0.0227544,-0.6593530,-0.1630538,0.0805569,1.1706818,-0.2003724,0.3851061,-0.0000000,-0.0000000,-0.0000000,-0.3455695,-0.0788205,2.0541255,-0.5172178,0.1065857,0.6201454,-0.6533884,-0.0000000,-0.0000000,0.0842157,-0.2407543,-0.2598151,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.1346079,0.0644026,-2.0914826,-0.5235094,0.1076290,-0.6084964,-0.4725461,-0.0000000,-0.0000000,0.0335673,0.1661491,0.1836237,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000
-0.7536151,-0.2371007,0.0069273,-0.0032256,-0.0000255,-0.0009704,0.1471366,-0.4995803,-0.1062606,-0.0706883,-0.0000000,-0.0000000,-0.0416108,0.4970240,-0.0752116,0.3014630,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,0.2040496,0.5549530,-0.0611246,-0.1423409,-0.0000000,-0.0000000,0.0326261,-0.2505524,0.0357631,0.1741348,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,0.4249463,-0.0050735,-0.1028881,-0.2301620,-0.0290299,0.0199118,-0.6569468,-0.1610067,0.0775358,1.1701212,-0.1992987,0.3813649,-0.0000000,-0.0000000,-0.0000000,-0.3439274,-0.0820836,2.0576582,-0.5037760,0.0949280,0.6225045,-0.6382285,-0.0000000,-0.0000000,0.0969535,-0.2419942,-0.2526214,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.1333222,0.0657691,-2.0940359,-0.5123194,0.1113613,-0.6106113,-0.4624372,-0.0000000,-0.0000000,0.0317003,0.1675579,0.1743642,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000
-0.6381299,-0.0986748,0.4324237,-0.0004539,-0.0019887,-0.0000701,0.1467638,-0.4983242,-0.1066336,-0.0699622,-0.0000000,-0.0000000,-0.0406379,0.4973814,-0.0751361,0.3014618,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,0.2046395,0.5575633,-0.0614657,-0.1432741,-0.0000000,-0.0000000,0.0336815,-0.2514135,0.0357124,0.1740640,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,0.4270574,-0.0051079,-0.1021913,-0.2340810,-0.0302233,0.0167347,-0.6552094,-0.1588371,0.0748698,1.1698332,-0.1979447,0.3780107,-0.0000000,-0.0000000,-0.0000000,-0.3418481,-0.0862471,2.0620790,-0.4886559,0.0806730,0.6237026,-0.6173805,-0.0000000,-0.0000000,0.1035396,-0.2383020,-0.2399559,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.1339040,0.0688461,-2.0964143,-0.4984253,0.1140432,-0.6130415,-0.4515987,-0.0000000,-0.0000000,0.0346619,0.1537192,0.1642032,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000
-0.5207133,-0.0866361,0.5455889,-0.0013211,-0.0016723,-0.0000638,0.1472569,-0.4992380,-0.1066352,-0.0694152,-0.0000000,-0.0000000,-0.0394965,0.4993455,-0.0752126,0.3016779,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,0.2058014,0.5593483,-0.0619294,-0.1438917,-0.0000000,-0.0000000,0.0348843,-0.2518142,0.0358628,0.1737096,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,0.4298874,-0.0062309,-0.1031586,-0.2379402,-0.0311723,0.0165894,-0.6533810,-0.1550448,0.0701678,1.1694393,-0.1989601,0.3754512,-0.0000000,-0.0000000,-0.0000000,-0.3389126,-0.0890814,2.0656409,-0.4725606,0.0573358,0.6240937,-0.5933945,-0.0000000,-0.0000000,0.1183070,-0.2537218,-0.2449638,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.1309406,0.0715098,-2.1002359,-0.4817189,0.1196894,-0.6165190,-0.4386658,-0.0000000,-0.0000000,0.0423550,0.1502109,0.1519824,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000
